"id","lat","lon","radius","name_overpass","address_overpass","access","source","operation_hours","operation_hours_json","amenity","amenity_category"
"57372","36.2906429","-86.7050407","50","","","","OVERPASS","","","parking","parking"
"57373","40.0778924","-83.1346289","50","","","","OVERPASS","","","parking","parking"
"57374","40.5846283","-122.3914902","50","Shasta Community Health Dental Center"," University Center"," Health Sciences"," ChargePoint"," 9000;Shasta College Community Leadership Center""""","Market St Redding CA 96001, California Street Redding CA 96001"",yes,OVERPASS,,,""charging_station, college, dentist, parking, waste_basket"",healthcare","",""
"57375","42.1460865","-71.211736","50","Audobon Easterly ChargePoint","","yes","OVERPASS","['24/7']","","charging_station","transport"
"57376","47.808781","-122.2088013","50","Bothell Everett Kids Dentistry"," Walgreens""""","Bothell-Everett Highway Bothell WA 98021, Bothell-Everett Highway Bothell WA 98021"",,OVERPASS,,,""dentist, pharmacy"",healthcare","","","","",""
"57378","40.853283","-73.9336379","50","Public School 48","Broadway 10033","","OVERPASS","","","school","education"
"57379","42.1386954","-71.4823525","100","","","","OVERPASS","","","parking","parking"
"57381","47.6481151","-122.3385167","50","Lassi & Spice"," Pablo y Pablo""""","North 34th Street Seattle 98103, North 34th Street Seattle 98103"",yes,OVERPASS,""['Mo-Fr 08:00-19:30', 'Sa-Su 09:00-18:00, Mo-Th 11:00-22:00', 'Fr 11:00-23:00', 'Sa 10:00-23:00', 'Su 10:00-21:00']"",,""bicycle_parking, cafe, parking, restaurant"",food_and_drink","","","","",""
"57386","38.4803787","-121.4791895","100","Samuel Pannell MeadowviewCommunity Center","Meadowview Road CA 95832-1447","","OVERPASS","","","community_centre","other"
"57387","39.0804868","-76.9424119","200","Greencastle Elementary School"," Chuck E. Cheese's"," Briggs Chaney & Castle Dr"," Exxon"," TD Bank""""","Robey Road Silver Spring MD 20904, Briggs Chaney Road Silver Spring MD 20904"",yes,OVERPASS,['24/7'],,""bank, bicycle_rental, fuel, restaurant, school"",food_and_drink","",""
"57391","41.8874524","-87.6216548","50","The Living Room","East Wacker Drive Chicago IL 60601","","OVERPASS","","","restaurant","food_and_drink"
"57392","26.149727","-80.3293134","50","","","","OVERPASS","","","parking","parking"
"57393","34.1038732","-118.0903391","50","","","","OVERPASS","","","parking","parking"
"57394","37.8125151","-122.3008777","50","","","","OVERPASS","","","parking","parking"
"57396","40.4578879","-79.9144916","50","","","","OVERPASS","","","parking","parking"
"57401","39.2828337","-76.5979757","50","Wells Fargo","South Eden Street Baltimore 21231","","OVERPASS","","","bank","financial"
"57402","41.6003668","-87.5731128","50","","","","OVERPASS","","","parking","parking"
"57404","29.5920752","-98.6175932","50","","","","OVERPASS","","","parking","parking"
"57405","33.9881151","-118.3850281","50","","","","OVERPASS","","","parking","parking"
"57408","40.1730106","-105.1018493","50","Main Street School","","","OVERPASS","","","school","education"
"57409","39.8960342","-105.0734892","100","","","","OVERPASS","","","parking","parking"
"57410","40.7643995","-73.969084","100","Sant Ambroeus"," Browning School"," Christ Church""""","East 62nd Street 10065, Park Avenue New York 10065"",,OVERPASS,,,""cafe, place_of_worship, school"",food_and_drink","","","",""
"57411","42.803779","-73.9508441","50","","","destination","OVERPASS","","","parking","parking"
"57412","47.7145509","-122.298312","200","Shell"," Taco Time""""","Lake City Way Northeast Seattle 98125, Lake City Way Northeast Seattle 98125"",customers,OVERPASS,""['24/7, Mo-Su 11:00-21:00']"",,""fast_food, fountain, fuel, parking"",food_and_drink","","","","",""
"57414","40.8873638","-72.385285","50","Southampton Town Hall"," Southampton Elementary School""""","Hampton Road Southampton NY 11968, Pine Street Southampton NY 11968"",,OVERPASS,,,""parking, school, townhall"",education","","","","",""
"57415","41.9183424","-87.6723704","50","Shell"," Subway"," Shell""""","West Armitage Avenue Chicago IL 60622, West Armitage Avenue Chicago IL 60622"",,OVERPASS,""['Mo-Sa 06:00-22:00', 'Su 07:00-19:00']"",,""car_wash, fast_food, fuel, parking"",food_and_drink","","","",""
"57417","42.3627289","-71.097102","50","","","private","OVERPASS","","","parking","parking"
"57418","42.0951111","-79.2413134","50","","West 2nd Street Jamestown 14701","permit","OVERPASS","","","parking","parking"
"57420","32.4129733","-100.8593785","200","Subway"," Chevron"," Chevron"," DQ Grill & Chill""""","East Interstate 20 Colorado City TX 79512, North State Highway 208 Colorado City TX 79512"",,OVERPASS,""['Mo-Fr 09:00-22:00', 'Sa 09:00-21:30', 'Su 09:00-22:00']"",,""car_wash, fast_food, fuel"",food_and_drink","","",""
"57421","32.8760357","-117.2113273","50","","","","OVERPASS","","","parking","parking"
"57423","34.9519118","-82.946455","50","","","","OVERPASS","","","parking","parking"
"57424","37.537784","-122.2558461","50","","","destination","OVERPASS","","","parking","parking"
"57426","44.8580779","-93.2367933","50","","","","OVERPASS","","","parking","parking"
"57427","34.0782863","-118.4695496","100","76","","","OVERPASS","","","fuel","transport"
"57428","39.1956804","-119.7754823","100","","","customers","OVERPASS","","","parking","parking"
"57429","41.051738","-83.6220401","50","","","","OVERPASS","","","compressed_air","other"
"57431","41.6636369","-91.545509","50","Zipcar"," ChargePoint"," Newton Road Ramp - Lot 10"," The University of Iowa"," Newton Road Parking Entrance"," Newton Road Parking""""","Newton Road Iowa City IA 52242, IA"",yes,OVERPASS,,,""car_sharing, charging_station, parking, parking_entrance, university"",education",""
"57434","38.01631","-121.815234","50","Antioch City Hall","CA","","OVERPASS","","","townhall","government_civic"
"57437","42.4484556","-76.5043769","100","Downtown Ithaca Children's Center","First Street Ithaca NY 14850","","OVERPASS","","","kindergarten","other"
"57439","46.97827","-94.9498357","50","Zorbaz","","","OVERPASS","","","restaurant","food_and_drink"
"57440","20.0075306","-155.8250804","50","","","","OVERPASS","","","parking","parking"
"57441","31.1635707","-81.4751445","100","Shell","Glynn Avenue Brunswick GA 31520","","OVERPASS","","","fuel","transport"
"57442","37.4854706","-122.1463552","50","","","permissive","OVERPASS","","","parking","parking"
"57450","26.7833353","-80.0348029","100","","","","OVERPASS","","","parking","parking"
"57453","41.0101857","-87.2771348","50","","","","OVERPASS","","","parking","parking"
"57455","32.8610102","-116.8178663","100","Los Coches Creek Middle School","","","OVERPASS","","","school","education"
"57459","40.1880652","-80.2124838","100","John Sissan Motors  Parking Lot"," Amoco""""","Washington Road Washington PA 15301, Washington Road Washington PA 15301"",private,OVERPASS,,,""fuel, parking"",parking","","","","",""
"57460","42.1793227","-73.5269182","50","Hillsdale Town Hall","Route 23 Hillsdale NY 12529","","OVERPASS","","","townhall","government_civic"
"57466","38.7318045","-89.8983521","50","Phillips 66","","","OVERPASS","","","fuel","transport"
"57470","33.837284","-84.3700791","100","Pharr Road Dentistry"," Bangkok Station"," Waffle House""""","Pharr Rd NE, UNIT 315 Atlanta GA 30305, Pharr Road Northeast Atlanta 30305, Piedmont Road Northeast Atlanta 30305"",,OVERPASS,""['Mon-Thurs: 8u202fam–4u202fpm, 24/7']"",,""dentist, restaurant, waste_disposal"",food_and_drink","","","",""
"57472","38.8103568","-89.9572144","50","","","private","OVERPASS","","","parking","parking"
"57473","33.8918261","-118.2168244","50","","","","OVERPASS","","","parking","parking"
"57476","37.6952348","-122.0817442","50","Jack in the Box"," Bank of America""""","Castro Valley Boulevard Castro Valley CA 94546, Castro Valley Boulevard"",,OVERPASS,,,""bank, fast_food, parking"",food_and_drink","","","","",""
"57479","42.4684275","-71.3023298","50","","","","OVERPASS","","","parking","parking"
"57480","33.4804272","-100.875357","50","SPEC ChargePoint","","yes","OVERPASS","","","charging_station","transport"
"57481","36.1040681","-79.5033326","50","Belk Library","North O'Kelly Avenue Elon NC 27244","","OVERPASS","","","library","other"
"57482","37.0177465","-76.3227169","50","","","","OVERPASS","","","parking","parking"
"57483","40.436131","-99.3709041","50","","","","OVERPASS","","","parking","parking"
"57484","45.4315664","-122.5598006","50","Kaiser Sunnyside Medical Center","Southeast Sunnyside Road Clackamas OR 97015","","OVERPASS","['24/7']","","hospital","healthcare"
"57485","36.1952625","-83.3099411","100","","","","OVERPASS","","","place_of_worship","other"
"57486","40.0113784","-105.2417071","50","","","","OVERPASS","","","parking","parking"
"57487","41.2310559","-112.0085697","50","Flying J - Ogden","","","OVERPASS","","","parking","parking"
"57491","39.3694452","-76.5033135","100","Patricia A. O’Brien D.D.S.","Fitch Avenue Nottingham MD 21236","","OVERPASS","","","dentist","healthcare"
"57493","43.6612637","-70.2459381","50","","","unknown","OVERPASS","","","parking","parking"
"57494","33.4527447","-111.9492779","50","","","yes","OVERPASS","","","parking","parking"
"57496","35.8290861","-78.799042","50","","","","OVERPASS","","","parking","parking"
"57497","38.2218365","-122.1325644","50","","","","OVERPASS","","","charging_station","transport"
"57501","32.7320372","-117.160141","50","Chase"," Mister A’s""""","5th Avenue San Diego CA 92103, 5th Avenue 92103"",customers,OVERPASS,['Mo-Fr 09:00-17:00'],""[{'days': ['{""Mo-Fr'], 'open': '09:00', 'close': '17:00""}'}]"",bank"," bicycle_parking"," parking"," restaurant""""","food_and_drink",""
"57503","44.6005855","-123.2386776","50","","","","OVERPASS","","","parking","parking"
"57507","29.7832995","-95.5324881","100","Island Grill"," Shipley Do-Nuts"," Credence"," Sidebar""""","Katy Freeway Houston TX 77024, Katy Freeway Houston TX 77024"",,OVERPASS,,,""bar, fast_food, parking_entrance, restaurant"",food_and_drink","","",""
"57508","36.8391925","-119.683634","50","Bobby Salazar's Taqueria","","","OVERPASS","","","restaurant","food_and_drink"
"57511","35.0343172","-80.8092057","50","","","","OVERPASS","","","parking","parking"
"57519","33.7206638","-117.7872622","200","Extra Storage Space","El Camino Real Irvine 92602","","OVERPASS","","","storage","other"
"57522","39.7867039","-86.1848832","50","","","","OVERPASS","","","parking","parking"
"57525","38.2640335","-104.6356668","50","","","","OVERPASS","","","parking","parking"
"57526","40.4777406","-104.9779266","100","Windsor-Severance Fire Rescue","","","OVERPASS","","","fire_station","government_civic"
"57528","46.2859157","-96.6258275","200","","","","OVERPASS","","","parking","parking"
"57529","33.7994235","-84.392419","50","","","","OVERPASS","","","parking","parking"
"57531","37.9047592","-122.0639695","50","","","","OVERPASS","","","parking","parking"
"57534","35.0692551","-80.8425074","50","","","","OVERPASS","","","parking","parking"
"57535","38.804894","-77.0494417","50","Mount Purrnon Cat Café + Wine Bar","South Alfred Street Alexandria VA 22314","","OVERPASS","","","cafe","food_and_drink"
"57536","40.8520584","-73.1595316","200","BP"," Taco Bell""""","Smithtown Bypass Smithtown NY 11787, Nesconset Highway Nesconset NY 11767"",,OVERPASS,,,""car_wash, fast_food, fuel"",food_and_drink","","","","",""
"57539","33.6796472","-117.7662619","200","","","","OVERPASS","","","parking","parking"
"57540","37.4384997","-121.9215222","100","","","","OVERPASS","","","parking","parking"
"57542","34.0566038","-118.2489274","50","Dorothy Chandler Pavilion"," Walt Disney Concert Hall""""","North Grand Avenue 90012, CA"",,OVERPASS,,,theatre,other","","","","",""
"57544","39.1022198","-77.1770934","200","Piccard and W Gude Dr","","","OVERPASS","","","bicycle_rental","transport"
"57545","40.8322434","-73.8417291","200","","","","OVERPASS","","","parking","parking"
"57546","35.368647","-119.053264","50","","","","OVERPASS","","","parking","parking"
"57547","37.9831251","-121.8017249","50","","","","OVERPASS","","","parking","parking"
"57550","32.2969999","-111.0072318","50","","","","OVERPASS","","","parking","parking"
"57552","38.1793992","-85.9029304","50","Caesars Southern Indiana Hotel and Casino","Casino Center Drive Elizabeth IN 47117","","OVERPASS","['24/7']","","casino","other"
"57553","40.7276575","-111.8859973","50","","","","OVERPASS","","","parking","parking"
"57555","33.9783383","-84.3529653","100","Ison Springs Elementary School","","","OVERPASS","","","school","education"
"57558","38.9589114","-119.9447431","100","Super Tacos Mexican Restaurant","","","OVERPASS","","","restaurant","food_and_drink"
"57559","41.5603786","-74.1887933","50","","","yes","OVERPASS","","","parking","parking"
"57562","27.4449331","-82.6093066","50","","","","OVERPASS","","","parking","parking"
"57564","34.0432911","-118.7119002","50","","","","OVERPASS","","","parking","parking"
"57567","41.8512102","-72.8124272","50","Mitchell Car Wash & Detail Center","Hopmeadow Street Simsbury CT 06089","","OVERPASS","","","car_wash","transport"
"57569","33.6441744","-117.8577005","50","","","","OVERPASS","","","parking","parking"
"57570","34.1809956","-118.3955239","50","","","","OVERPASS","","","parking","parking"
"57571","35.6082203","-78.5591861","100","","","customers","OVERPASS","","","parking","parking"
"57572","36.5017008","-121.938248","100","","","","OVERPASS","","","parking","parking"
"57574","46.8431944","-96.8824705","100","Casey's General Store","23rd Avenue South Fargo ND 58104","","OVERPASS","","","fuel","transport"
"57576","33.9061248","-118.0111751","50","La Mirada City Hall","CA","","OVERPASS","","","townhall","government_civic"
"57578","33.0304287","-117.0669046","50","","","","OVERPASS","","","parking","parking"
"57581","39.5550239","-104.8777144","50","","","","OVERPASS","","","parking","parking"
"57585","39.7473772","-105.0013826","50","","","","OVERPASS","","","parking","parking"
"57586","28.546535","-81.3442342","200","Orlando Fire Department Station 6","","","OVERPASS","","","fire_station","government_civic"
"57587","40.78867","-73.9706838","50","Domino's"," Columbus Pre-School""""","Columbus Avenue New York NY 10024, Columbus Avenue New York NY 10024"",,OVERPASS,['Mo-Su 10:00-02:00'],""[{'days': ['{""Mo-Su'], 'open': '10:00', 'close': '02:00""}'}]"",bicycle_parking"," fast_food"," kindergarten"," waste_basket""""","food_and_drink",""
"57588","41.0918106","-111.998663","50","","","yes","OVERPASS","","","parking","parking"
"57589","47.2347153","-117.3699799","50","","","","OVERPASS","","","charging_station","transport"
"57590","33.1202488","-117.1215899","50","","","","OVERPASS","","","parking","parking"
"57592","37.9487979","-122.5107609","50","","","","OVERPASS","","","parking","parking"
"57593","40.539502","-80.1804733","50","Caliente Pizza and Draft House"," John Paul Piccolo"," D.M.D. General Dentistry"," Sewickley Municipal Parking"," Mambo Italia""""","Beaver Street Sewickley PA 15143, Broad Street"",yes,OVERPASS,""['Su-Th 11:00-22:00', 'Fr,Sa 11:00-24:00']"",,""dentist, parking, restaurant"",food_and_drink","",""
"57594","41.3133684","-105.5955111","50","","","yes","OVERPASS","","","parking","parking"
"57596","37.7427168","-122.4215979","50","ICHI Sushi + NI Bar"," Walgreens"," Electrify America""""","Mission Street San Francisco CA 94110, Mission Street San Francisco CA 94110"",customers,OVERPASS,""['Mo-Fr 07:00-23:00, Sa-Su 08:00-23:00']"",,""bicycle_parking, charging_station, parking, pharmacy, restaurant"",food_and_drink","","","",""
"57600","38.7453723","-90.7458494","50","","","private","OVERPASS","","","parking","parking"
"57601","38.929373","-94.6919223","50","","","","OVERPASS","","","parking","parking"
"57603","25.8087315","-80.3321528","50","","","","OVERPASS","","","parking_entrance","parking"
"57611","29.4082148","-98.5754893","50","University Family Health Center Southwest","Southwest 36th Street San Antonio TX 78237","","OVERPASS","","","hospital","healthcare"
"57615","43.0527332","-76.1466793","50","","","","OVERPASS","","","parking","parking"
"57616","30.111739","-84.3766133","50","","","","OVERPASS","","","charging_station","transport"
"57617","36.5932665","-121.8937834","50","","","","OVERPASS","","","parking","parking"
"57618","37.6619587","-122.3931224","200","","","","OVERPASS","","","parking","parking"
"57625","42.8793458","-85.7683892","50","Grandville High School","","","OVERPASS","","","school","education"
"57868","38.2220371","-122.1331072","50","","","","OVERPASS","","","charging_station","transport"
"57628","43.0663608","-86.2323866","100","","","","OVERPASS","","","parking","parking"
"52924","36.1579527","-86.7804817","50","","","","OVERPASS","","","parking","parking"
"57629","30.322962","-81.5242775","50","","","","OVERPASS","","","parking","parking"
"57630","33.2590603","-111.8865948","50","","","","OVERPASS","","","waste_disposal","other"
"57635","37.3879703","-121.9601492","50","","","","OVERPASS","","","parking","parking"
"57636","39.3983659","-74.5549964","50","OceanFirst","Fire Road and Black Horse Pike Egg Harbor Township NJ 08234","","OVERPASS","","","bank","financial"
"57637","42.358702","-83.44355","50","","","","OVERPASS","","","parking","parking"
"57638","27.3919975","-82.518495","200","","","","OVERPASS","","","parking_entrance","parking"
"57640","40.7511774","-88.0013601","50","Pilot Travel Center","","","OVERPASS","","","fuel","transport"
"57641","41.9050364","-84.0723926","200","Lenawee District Library","","","OVERPASS","","","library","other"
"57642","42.33745","-72.6376581","200","","","","OVERPASS","","","atm","financial"
"57644","21.311417","-157.861183","50","Biki"," Ragoon Kitchen"," Hawaii Theatre"," Mark's Garage""""","Nuuanu Avenue Honolulu HI 96817, Bethel Street Honolulu HI 96813, South Pauahi Street Honolulu HI 96813"",yes,OVERPASS,""['24/7, Mo-Sa 11:00-14:00,17:00-22:00, Mo-Th 05:30-24:00', 'Fr 05:30-24:00', 'Sa 06:30-24:00']"",,""bicycle_rental, parking, restaurant, theatre"",food_and_drink","","",""
"57645","33.7829808","-118.1738796","50","","","","OVERPASS","","","parking","parking"
"57646","36.2836916","-86.6935918","200","","","","OVERPASS","","","parking","parking"
"57649","39.5673544","-105.0032322","50","","","","OVERPASS","","","parking","parking"
"57651","42.3282213","-71.0949905","50","Roxbury Community College","","","OVERPASS","","","college","education"
"57653","48.7601291","-122.4558448","200","Michaels","Pacific Street","","OVERPASS","","","crematorium","other"
"57654","36.0338258","-86.8151327","100","","","","OVERPASS","","","parking","parking"
"57656","42.3642686","-71.1778417","50","","","","OVERPASS","","","parking","parking"
"57661","40.7823846","-73.9512132","50","The UPS Store"," Balila Lebanese Restaurant"," Il Cantuccio Pizzeria Restaurant"," La Voglia""""","3rd Avenue New York NY 10128, 3rd Avenue 10128, 3rd Avenue 10128, 3rd Avenue 10128"",,OVERPASS,""['Mo-Fr 08:30-19:00', 'Sa 10:00-17:00', 'Su 11:00-16:00, 10:00-21:00, Mo-We, Su 09:00-02:00', 'Th 09:00-03:00', 'Fr, Sa 09:00-05:00, 16:00-24:00']"",,""bench, bicycle_parking, fast_food, post_office, restaurant"",food_and_drink","","",""
"57663","33.839566","-118.3172018","50","","","","OVERPASS","","","parking","parking"
"57664","37.3139477","-121.9358152","50","","","","OVERPASS","","","parking","parking"
"57666","42.7662486","-73.8145138","200","Airport Mobil"," Metro 7 Diner"," Mobil Mart""""","Troy-Schenectady-Road Latham NY 12110, Troy Schenectady Road Latham NY 12110"",,OVERPASS,,,""car_wash, fuel, parking, restaurant"",food_and_drink","","","",""
"57667","28.9838374","-81.3003991","50","Nissan","","","OVERPASS","","","charging_station","transport"
"57668","33.5167715","-112.2739491","50","","","","OVERPASS","","","waste_disposal","other"
"57670","37.7624582","-121.4081281","100","","East Pescadero Avenue Tracy","","OVERPASS","","","police","government_civic"
"57671","39.5724915","-105.0551381","50","","","","OVERPASS","","","parking","parking"
"57675","39.9980575","-74.6128872","100","","","","OVERPASS","","","parking","parking"
"57676","40.0236989","-105.2418099","50","","","","OVERPASS","","","parking_entrance","parking"
"57677","44.1746354","-94.0484985","50","","","","OVERPASS","","","parking","parking"
"57678","32.8380863","-116.9782106","200","Five Star Express Car Wash","","","OVERPASS","","","car_wash","transport"
"57679","33.7887962","-84.3879522","50","","","","OVERPASS","","","parking_entrance","parking"
"57680","37.2443531","-80.4308428","50","","","","OVERPASS","","","parking","parking"
"57685","39.6255345","-78.7656672","50","John Humbird Elementary School","","","OVERPASS","","","school","education"
"57686","40.4578879","-79.9144916","50","","","","OVERPASS","","","parking","parking"
"57691","39.4661366","-119.7685374","50","Northern Nevada Sierra Medical Center","","","OVERPASS","","","hospital","healthcare"
"57694","26.1206848","-80.1419545","50","Florida Atlantic University - Fort Lauderdale Campus","East Las Olas Boulevard Fort Lauderdale FL 33301","","OVERPASS","","","university","education"
"57695","30.1991828","-93.247368","50","","","","OVERPASS","","","parking","parking"
"57697","33.0831108","-96.8436344","50","","","private","OVERPASS","","","parking","parking"
"57698","33.6435337","-117.7432474","200","","","","OVERPASS","","","parking","parking"
"57704","42.991267","-71.4681683","50","","","private","OVERPASS","","","parking","parking"
"57705","44.2408532","-72.5402807","50","","","","OVERPASS","","","parking","parking"
"57707","26.3625284","-80.0896132","200","Domino's","Northwest 2nd Avenue Boca Raton FL 33431","","OVERPASS","['10:30-02:00']","","fast_food","food_and_drink"
"57709","34.0451839","-118.2324885","50","Van Leeuwen Ice Cream"," Sci Arc""""","Santa Fe Avenue Los Angeles CA 90013, East 3rd Street 90013"",private,OVERPASS,,,""college, ice_cream, parking"",food_and_drink","","","","",""
"57711","42.1280651","-70.9206783","50","Rockland Public Schools","","","OVERPASS","","","school","education"
"57712","46.3483757","-124.053631","50","","","","OVERPASS","","","parking","parking"
"57713","45.5214079","-122.681234","50","Allergy Clinic"," Disability Rights Oregon"," PMC""""","Southwest 10th Avenue Portland OR 97205, Southwest 10th Avenue Portland OR 97205"",yes,OVERPASS,,,""bicycle_parking, doctors, drinking_water, parking, post_box, social_facility"",healthcare","","","",""
"57715","35.9806389","-85.0154982","50","Buc-ee's","","","OVERPASS","","","fuel","transport"
"57718","43.4952521","-112.0528822","50","","","","OVERPASS","","","parking","parking"
"57719","32.255604","-90.416766","50","","","","OVERPASS","","","parking","parking"
"57722","38.2811723","-122.3012645","50","Imola Park And Ride","Sw Of Sr 29 / Imola Ave Ic Napa 94559","fee","OVERPASS","","","parking","parking"
"57723","39.7572337","-121.8457036","100","","","customers","OVERPASS","","","parking","parking"
"57725","18.4124168","-65.820146","50","","","","OVERPASS","","","fountain","other"
"57726","33.9209925","-84.3429502","50","","","","OVERPASS","","","parking","parking"
"57730","42.7751722","-73.8923913","50","","","designated","OVERPASS","","","parking","parking"
"57731","30.262019","-97.7378077","100","Austin Convention Center"," Iron Works Barbecue"," Red River/Cesar Chavez @ The Fairmont""""","East Cesar Chavez Street Austin TX 78701, Red River Street 78701"",,OVERPASS,,,""bicycle_rental, conference_centre, parking, parking_entrance, restaurant, shelter, waste_basket"",food_and_drink","","","",""
"57732","33.7088271","-84.4053931","100","Atlanta Metropolitan State College","Metropolitan Parkway Southwest Atlanta GA 30310","","OVERPASS","","","university","education"
"57734","40.1788387","-75.2254569","200","BB&T","North Bethlehem Pike Spring House PA 19477","","OVERPASS","","","bank","financial"
"57737","36.0397968","-115.1843436","50","","","","OVERPASS","","","parking","parking"
"57739","37.3558328","-77.4151038","50","","","","OVERPASS","","","parking","parking"
"57741","42.5183756","-71.1362678","50","","","customers","OVERPASS","","","parking","parking"
"57744","39.1021722","-77.1974532","50","","Medical Center Drive Rockville 20850","","OVERPASS","","","parking","parking"
"57745","42.1487354","-86.4433647","50","","","","OVERPASS","","","parking","parking"
"57746","43.093815","-78.6975519","50","","","","OVERPASS","","","parking","parking"
"57747","46.7571248","-88.4562313","50","","","","OVERPASS","","","parking","parking"
"57748","37.4371623","-121.9235549","50","","","","OVERPASS","","","parking","parking"
"57753","33.9444817","-84.3562253","50","North Springs Park & Ride","","","OVERPASS","","","parking","parking"
"57756","37.8204361","-122.2650576","50","Summit Garage","","yes","OVERPASS","","","parking","parking"
"57757","40.6336984","-111.8966827","200","","","customers","OVERPASS","","","parking","parking"
"57758","45.4339805","-122.5699963","50","","","yes","OVERPASS","","","parking","parking"
"57760","36.3451187","-119.2564951","50","Golden West High School"," Visalia Adult School""""","North McAuliff Street Visalia CA 93292, East Houston Avenue Visalia CA 93292"",,OVERPASS,,,school,education","","","","",""
"57761","39.6515389","-104.9023672","50","","","","OVERPASS","","","parking","parking"
"57763","36.1840524","-86.6340525","50","ChargePoint","","","OVERPASS","","","charging_station","transport"
"57765","41.1940828","-74.0117039","50","Police Station","US 202 Thiells NY 10923","","OVERPASS","","","police","government_civic"
"57766","44.0570709","-123.0602378","100","","","private","OVERPASS","","","parking","parking"
"57767","26.7150533","-80.0527251","50","Governmental Center Parking Garage","","","OVERPASS","","","parking","parking"
"57768","34.9518115","-81.9310816","50","","","","OVERPASS","","","parking","parking"
"57769","39.3763661","-84.3759824","50","","","customers","OVERPASS","","","parking","parking"
"57771","41.5841526","-86.895353","50","","","","OVERPASS","","","parking","parking"
"57773","42.9753179","-73.789934","50","Bui Thai","","","OVERPASS","","","restaurant","food_and_drink"
"57774","41.313778","-74.6679627","50","","","","OVERPASS","","","parking","parking"
"57775","42.3580857","-122.8735569","50","ChargePoint","","","OVERPASS","","","charging_station","transport"
"57776","44.4404923","-73.1138988","50","Sunoco","Saint George Road Williston VT 05452","","OVERPASS","","","fuel","transport"
"57777","47.7087997","-116.794293","50","Tesla Supercharger","","","OVERPASS","","","charging_station","transport"
"57780","42.0958978","-75.9652968","50","Rubber Ducky Car Wash"," State University of New York at Binghamton""""","Vestal Parkway East Vestal NY 13850, Vestal Parkway East Binghamton NY 13902"",,OVERPASS,,,""car_wash, university"",education","","","","",""
"57783","35.9963637","-78.9478156","50","Science Drive Garage","Science Drive Durham NC 27705","private","OVERPASS","","","parking","parking"
"57785","43.8442401","-69.6404969","50","","","","OVERPASS","","","parking","parking"
"57787","29.6951015","-96.9021929","50","Pilot","North Kessler Avenue Schulenburg TX 78956","","OVERPASS","","","fuel","transport"
"57788","33.9606419","-80.4004736","50","","","","OVERPASS","","","parking","parking"
"57789","34.955881","-81.937287","50","","","customers","OVERPASS","","","parking","parking"
"57790","41.63946","-81.4063321","50","Willoughby City Hall"," Willoughby United Methodist Church""""","Public Square Willoughby OH 44094, Public Square Willoughby OH 44094"",,OVERPASS,""['Su off', 'Mo-Fr 08:30-12:30,13:00-14:00']"",,""charging_station, parking, place_of_worship, post_box, townhall"",parking","","","","",""
"57793","42.4407387","-96.3456088","50","Casey's General Store","Southern Hills Drive Sioux City IA 51106","","OVERPASS","['24/7']","","fuel","transport"
"57795","38.8992143","-77.0481652","50","The George Washington University","F Street Northwest Washington DC 20052","","OVERPASS","","","university","education"
"57797","39.6034321","-106.5171501","100","Coyote Cafe"," Powder 8 Kitchen & Tap"," Vail Mountain Coffee & Tea Co"," Vilar Performing Arts Center""""","CO, Beaver Creek CO 81620, Avondale Lane Beaver Creek CO 81620"",,OVERPASS,['07:00-14:00'],,""cafe, fast_food, restaurant, theatre"",food_and_drink","","",""
"57798","39.950618","-75.1704475","50","Bar Bombon"," HipCityVeg"," Van Leeuwen"," Manhattan Bagel"," The Dandelion""""","South 18th Street Philadelphia PA 19103, South 18th Street Philadelphia PA 19103, South 18th Street Philadelphia PA 19103, South 18th Street Philadelphia PA 19103, South 18th Street Philadelphia 19103"",,OVERPASS,""['Mo-Tu 17:00-21:00', 'We 17:00-22:00', 'Thu-Fr 11:30-22:00', 'Sa 11:00-22:00', 'Su 11:00-21:00, Mo-Su 10:00-22:00, Su-Th 12:00-23:00', 'Fr-Sa 12:00-00:00, Mo-Fr 06:00-15:00', 'Sa-Su 07:00-15:00, Mo-Th 11:30-23:00', 'Fr 11:30-24:00', 'Sa 10:00-24:00', 'Su 10:00-22:00']"",,""bicycle_parking, fast_food, ice_cream, pub, restaurant"",food_and_drink","",""
"57799","40.4335267","-111.8903368","50","","","","OVERPASS","","","parking","parking"
"57801","43.1227226","-88.1211866","50","","","","OVERPASS","","","parking","parking"
"57802","39.160544","-94.621926","50","Argosy Casino"," Argosy Casino Hotel & Spa""""","Northwest Argosy Casino Parkway Riverside MO 64150, Northwest Argosy Casino Parkway Riverside MO 64150"",,OVERPASS,,,""casino, parking"",parking","","","","",""
"57804","37.5224756","-85.8821275","100","","","","OVERPASS","","","weighbridge","other"
"57805","37.6096134","-77.5167967","200","Wells Fargo"," Virginia Credit Union"," Mobil""""","Glenside Drive 23230, Glenside Drive Richmond VA 23230"",,OVERPASS,,,""atm, bank, fuel"",financial","","","",""
"57806","37.6579634","-122.0931566","50","","","","OVERPASS","","","parking","parking"
"57813","41.1481093","-73.2559691","50","","","","OVERPASS","","","parking","parking"
"57815","38.8154157","-94.5033035","50","Belton Regional Medical Center","South 71 Highway Belton 64012","","OVERPASS","","","hospital","healthcare"
"57817","44.1716113","-93.9434471","50","","","","OVERPASS","","","parking","parking"
"57825","47.6299281","-117.5399915","50","Economy Parking 1","","yes","OVERPASS","","","parking","parking"
